"PERSON_ID","PERNAME1","PERNAME2","SEX","DOB_DAY","DOB_MON","DOB_YEAR","ENUMCAP","ENUMPC","CIS_ID"
"HR280TF035001","HANNAH","THOMSON","F",14,4,1969,"35 PARK ROAD","HR280TF","CISHR280TF035001"
"SW332TG052001","C","GRAY","M",14,4,1969,"52 ALEXANDRA ROAD","SW332TG","CISSW332TG052001"
"DE921PR017003","ERIN","STEVENS","F",15,4,1969,"19 ALBERT STREET","DE921PR","CISDE921PR017003"
"LS58TZ003001","TABITHA","MOORE","F",15,4,1969,"3 NEW ROAD","LS58TZ","CISLS58TZ003001"
"NW68LX026002","FREYA","WILLIANS","F",15,4,1969,"26 CLARENCE ROAD","NW68LX","CISNW68LX026002"
"DE654YJ006001","THEO","STEWART","M",19,4,1969,"6 NEW ROAD","DE654YJ","CISDE654YJ006001"
"LS58TA032002","ZARA","PHILLIPS","F",19,4,1969,"32 NEW ROAD","LS58TA","CISLS58TA032002"
"DE352AN010001","NOAH","PALMER","M",20,4,1969,"","DE352AN","CISDE352AN010001"
"SO760SX005002","LUCY","GREEN","F",20,4,1969,"5 CHURCH ROAD","SO760SX","CISSO760SX005002"
"LS849ZP043002","HADDISON","ROGERS","F",22,4,1969,"43 GROVE ROAD","LS849ZB","CISLS849ZP043002"
"DE858BP010001","KATY","LEWIS","F",23,4,1969,"10 PARK AVENUE","DE858BP","CISDE858BP010001"
"DE712NS006001","J","GIBSON","M",25,4,1969,"6 QUEENS ROAD","","CISDE712NS006001"
"SO751EL080002","LAUREN","JENKINSON","F",28,4,1969,"80 WARWICK ROAD","SO751EL","CISSO751EL080002"
"M80NU001001","ETKRN","PRRKER","M",29,4,1969,"1 VICTORIA ROAD","M80NU","CISM80NU001001"
"SO879UN015001","KAI","SIMPSON","M",31,4,1969,"15 KINGSWAY","SO879UN","CISSO879UN015001"
"M682HW045002","SARAH","THOMPSON","F",,5,1969,"45 MAIN ROAD","M682HW","CISM682HW045002"
"RG172XH011002","ELLIE","BARNES","F",2,5,1969,"11 NORTH STREET","RG172XH","CISRG172XH011002"
"HR90PU031001","MARY","HARRIS","F",3,5,1969,"311 YORK ROAD","HR90BU","CISHR90PU031001"
"EX341WW050001","HANNAH","ROBERTS","F",4,5,1969,"50 PARK ROAD","","CISEX341WW050001"
"SW433XU052001","JAMIE","ROBERTSON","M",5,5,1969,"52 STANLEY ROAD","SW433XU","CISSW433XU052001"
"M447NN024002","JAKE","CLARKE","M",8,5,1969,"24 MAIN STREET","M447NN","CISM447NN024002"
"NW645NX003001","HARRY","MARSHALL","M",11,5,1969,"3 WOODLANDS ROAD","NW645NX","CISNW645NX003001"
"DE422HF039001","JULIA","SCOTT","F",13,5,1969,"37 MARLBOROUGH ROAD","DE422HF","CISDE422HF039001"
"NW68LX026001","SEBASTIAN","WILLIAMS","M",15,5,1969,"26 CLARENCE ROAD","NW68LX","CISNW68LX026001"
"SO147PA007001","KAI","TURNER","M",15,5,1969,"7 CLARENCE ROAD","SO147BA","CISSO147PA007001"
"EX922RX015001","MUHAMMAD","WEBB","M",18,5,1969,"15 PARK LANE","EX922RX","CISEX922RX015001"
"M560SB065001","DAISY","WILLIAMS","F",19,5,1969,"65 ALBERT ROAD","M560SB","CISM560SB065001"
"PO466DA129001","EWAN","PATEL","M",19,5,1969,"1129 ALEXANDRA ROAD","PO466DA","CISPO466DA129001"
"DE399QD008002","ELIZABETH","RICHARDSON","F",20,5,1969,"9 ALEXANDRA ROAD","DE399QD","CISDE399QD008002"
"RG636SR007002","FAYE","JACKSON","F",21,5,1969,"8 GEORGE STREET","RG636SR","CISRG636SR007002"
"EX237PS063001","KYLE","HARVEY","",23,5,1969,"","EX237PS","CISEX237PS063001"
"HR777AD019002","ERIN","TAYLOR","F",23,5,1969,"19 THE AVENUE","HR777AD","CISHR777AD019002"
"NW472LQ035002","AMBER","BARNES","F",24,5,1969,"35 MANOR ROAD","NW472LQ","CISNW472LQ035002"
"SO633ZN003002","NLCOLE","WLLKLNSON","F",25,5,1969,"3 MILL LANE","SO633ZN","CISSO633ZN003002"
"DE146FT011001","COURTNEY","JONES","F",26,5,1969,"11 HIGHFIELD ROAD","DE146FT","CISDE146FT011001"
"SW75TS066002","L","GRIFFITH","F",26,5,1969,"66 HIGHFIELD ROAD","SW75TS","CISSW75TS066002"
"SO147PD060002","ISLA","MUBBAY","F",29,5,1969,"60 CLARENCE ROAD","SO147DD","CISSO147PD060002"
"EX982LY026001","MUHAMMAD","BAKER","M",,6,1969,"26 HIGHFIELD ROAD","EX982LY","CISEX982LY026001"
"RG830GZ035004","CALLUM","GREEN","M",,6,1969,"35 SPRINGFIELD ROAD","RG830GZ","CISRG830GZ035004"
"DE422HG069001","ALFIE","WARD","M",2,6,1969,"69 MARLBOROUGH ROAD","DE422HG","CISDE422HG069001"
"SO473WW056002","PHOEBE","DAVIS","F",8,6,1969,"56 MANOR ROAD","","CISSO473WW056002"
"DE352AN010002","GRACIE","PALMER","F",9,6,1969,"10 MILL LANE","DE352AN","CISDE352AN010002"
"SW332TF034002","LEAH","COOK","F",9,6,1969,"34 ALEXANDRA ROAD","SW332TF","CISSW332TF034002"
"DE732ER060002","EVIE","CLARKE","F",11,6,1969,"60 CROMWELL ROAD","DE732ER","CISDE732ER060002"
"HR559UH025002","ELIZABETH","MASON","F",12,6,1969,"25 STATION ROAD","HR559UH","CISHR559UH025002"
"LS243GD007002","JASMINE","GRAY","F",14,6,1969,"7 THE CRESCENT","LS243GD","CISLS243GD007002"
"M682HU021002","EMILY","CLARK","F",14,6,1969,"21 MAIN ROAD","M682HU","CISM682HU021002"
"DE654YJ005001","BENJAMIN","JONES","M",17,6,1969,"5 NEW ROAD","DE654YJ","CISDE654YJ005001"
"SW433XT027002","NILLIE","BVOWN","F",17,6,1969,"27 STANLEY ROAD","SW433XT","CISSW433XT027002"
"SW75TS064001","SAM","POWELL","M",17,6,1969,"64 HIGHFIELD ROAD","SW75TS","CISSW75TS064001"
"LS238QF014001","ROSIE","BELL","F",19,6,1969,"","LS238QF","CISLS238QF014001"
"M506PT012002","JESSICA","LEWIS","F",19,6,1969,"12 QUEENS ROAD","M506PT","CISM506PT012002"
"NW338ZD032006","EVE","MASON","F",19,6,1969,"32 PARK ROAD","NW338ZD","CISNW338ZD032006"
"NW817TL039002","AIDEW","WILKIWSOW","M",19,6,1969,"38 KINGS ROAD","NW817TL","CISNW817TL039002"
"PO872DN069002","ERIN","HARRISON","F",19,6,1969,"69 WOODLANDS ROAD","PO872DN","CISPO872DN069002"
"SW988AH048002","AMY","GBAY","F",19,6,1969,"48 PARK ROAD","","CISSW988AH048002"
"SO633ZN006001","IMOGEN","LLOYD","F",21,6,1969,"6 MILL LANE","SO633ZN","CISSO633ZN006001"
"DE422HG071001","ELOISE","WHITE","F",23,6,1969,"71 MARLBOROUGH ROAD","DE422HQ","CISDE422HG071001"
"EX86QS043007","AYAAN","CAMPBELL","M",24,6,1969,"43 KINGS ROAD","EX86QS","CISEX86QS043007"
"PO416LE012002","MARYAM","JAMES","F",24,6,1969,"12 SOUTH STREET","PO416LE","CISPO416LE012002"
"HR496RH032001","CORY","WATSON","M",25,6,1969,"32 QUEENS ROAD","HR496RH","CISHR496RH032001"
"PO200HE008003","HOLLY","JOHNSON","F",26,6,1969,"8 ALBERT ROAD","PO200HE","CISPO200HE008003"
"SW332TJ087001","","STEVENSON","M",26,6,1969,"87 ALEXANDRA ROAD","SW332TJ","CISSW332TJ087001"
"M625UB016002","ISABELLA","GREEN","F",27,6,1969,"16 GRANGE ROAD","M625UB","CISM625UB016002"
"RG721PP033001","LUCY","FOSTER","F",27,6,1969,"33 HIGHFIELD ROAD","RG721PP","CISRG721PP033001"
"HR481NB003001","ETHAN","COOK","M",28,6,1969,"3 MANOR ROAD","HR481NB","CISHR481NB003001"
"M518DS005001","RILEY","KNIGHT","M",28,6,1969,"5 HIGHFIELD ROAD","M518DS","CISM518DS005001"
"RG830GA048008","JOSEPH","BROWN","M",28,6,1969,"49 SPRINGFIELD ROAD","RG830GA","CISRG830GA048008"
"DE500JH051001","ESME","JOHNSON","F",30,6,1969,"51 FOREST ROAD","DE500JH","CISDE500JH051001"
"EX341WW056007","JASON","MILLS","M",30,6,1969,"56 PARK ROAD","EX341WW","CISEX341WW056007"
"DE159QY016001","GEORGINA","WEBB","F",3,7,1969,"16 CHURCH ROAD","DE159QY","CISDE159QY016001"
"NW374JN037005","EDWARD","HARRISON","M",5,7,1969,"38 STATION ROAD","NW374LN","CISNW374JN037005"
"M432ZZ054001","COREY","WOOO","M",6,7,1969,"54 CHURCH ROAD","M432ZZ","CISM432ZZ054001"
"M432ZX018002","OLIVIA","ANDERSON","F",7,7,1969,"18 CHURCH ROAD","M432ZX","CISM432ZX018002"
"PO200HF026001","ALEXANDER","ROBERTS","M",8,7,1969,"26 ALBERT ROAD","PO200HF","CISPO200HF026001"
"DE422HF049002","SONNY","ADAMS","M",10,7,1969,"49 MARLBOROUGH ROAD","DE422HF","CISDE422HF049002"
"PO466DY094002","HOLLY","WILKINSON","F",11,7,1969,"94 ALEXANDRA ROAD","PO466DY","CISPO466DY094002"
"HR481NB013005","ZAC","HARRIS","M",15,7,1969,"13 MANOR ROAD","HR481NB","CISHR481NB013005"
"DE712NT028001","ISAAC","ROBERTSON","M",16,7,1969,"28 QUEENS ROAD","DE712NT","CISDE712NT028001"
"HR496RH020001","JAMES","MILLER","M",16,7,1969,"20 QUEENS ROAD","HR496RH","CISHR496RH020001"
"HR459GF028001","L","PALMER","M",17,7,1969,"28 WOODLANDS ROAD","HR459GF","CISHR459GF028001"
"NW436BR086007","ISABELLA","LEE","F",17,7,1969,"86 FOREST ROAD","NW436BR","CISNW436BR086007"
"PO466DX063001","K","HUNT","M",18,7,1969,"63 ALEXANDRA ROAD","PO466DX","CISPO466DX063001"
"SO598XD009001","FREDDY","HARRISON","M",18,7,1969,"9 CHURCH LANE","","CISSO598XD009001"
"DE533TP089001","MILLIE","MUVVAY","F",19,7,1969,"89 MANOR ROAD","DE533TP","CISDE533TP089001"
"SO751EL072002","MEGAN","MASON","F",20,7,1969,"72 WARWICK ROAD","SO751EL","CISSO751EL072002"
"SW937XN021001","JUSTIN","ROGERS","M",20,7,1969,"21 WOODLANDS ROAD","SW937XN","CISSW937XN021001"
"PO466DY095002","ABIGAIL","HURGAN","F",22,7,1969,"95 ALEXANDRA ROAD","PO466DY","CISPO466DY095002"
"RG52TD041002","ANNABELLE","WARD","F",23,7,1969,"41 PARK ROAD","RG52TD","CISRG52TD041002"
"SO751EJ068001","JACOR","DAVIES","M",24,7,1969,"68 WARWICK ROAD","SO751EJ","CISSO751EJ068001"
"LS475RT065001","MATTHEW","PHILLIPS","M",26,7,1969,"65 CROMWELL ROAD","LS475RT","CISLS475RT065001"
"PO827EQ081002","GADRIELLA","CLARKE","F",30,7,1969,"811 CLARENCE ROAD","PO827EQ","CISPO827EQ081002"
"LS74DL008002","HAYA","WILKINSON","F",31,7,1969,"8 KINGS ROAD","","CISLS74DL008002"
"RG764YT071002","ZOE","HILL","F",3,8,1969,"71 ALBERT ROAD","RG764YT","CISRG764YT071002"
"HR250EL019001","COWWOR","DRVIS","M",5,8,1969,"19 LONDON ROAD","HR250EJ","CISHR250EL019001"
"RG119RR028001","LEWIS","WALKER","M",5,8,1969,"28 MANOR ROAD","RG119RR","CISRG119RR028001"
"SO348AS015007","ALFIE","REIO","M",5,8,1969,"15 CHURCH STREET","SO348AS","CISSO348AS015007"
"NW130QQ060002","JENNA","OWEN","F",6,8,1969,"60 WINDSOR ROAD","NW130QQ","CISNW130QQ060002"
"RG764YU104001","JAYDEN","MILLEB","M",8,8,1969,"104 ALBERT ROAD","RG764YU","CISRG764YU104001"
"SO561XZ001001","BROOKE","PATEL","F",8,8,1969,"1 SCHOOL LANE","SO561XZ","CISSO561XZ001001"
"HR542FY002002","MOHAMMED","HOLMES","M",9,8,1969,"2 MILL LANE","HR542FY","CISHR542FY002002"
"RG369QE006001","MEGAN","JENKINS","F",10,8,1969,"6 FOREST ROAD","RG369QE","CISRG369QE006001"
"DE146FU031002","MOLLY","LLOYD","F",14,8,1969,"31 HIGHFIELD ROAD","DE146FU","CISDE146FU031002"
"NW277BY119001","LOUIE","MATTHEWS","M",15,8,1969,"18 GRANGE ROAD","NW277BY","CISNW277BY119001"
"PO61NL008002","SADIE","HOLMES","F",15,8,1969,"8 STATION ROAD","PO61NL","CISPO61NL008002"
"RG365UW008001","OLIVER","FOSTER","M",15,8,1969,"8 PARK LANE","RG365UW","CISRG365UW008001"
"SO527SR039001","HARRY","BARKER","M",16,8,1969,"39 MAIN ROAD","SO527SR","CISSO527SR039001"
"RG602JA038001","AUSTLN","COOK","M",19,8,1969,"39 LONDON ROAD","RG602JA","CISRG602JA038001"
"NW374JL007002","NAONI","EDWARDS","F",22,8,1969,"7 STATION ROAD","NW374LL","CISNW374JL007002"
"HR559UL074002","SKYE","GRAY","F",23,8,1969,"74 STATION ROAD","HR559UL","CISHR559UL074002"
"EX982LX004001","JACOB","HUGHES","M",26,8,1969,"4 HIGHFIELD ROAD","EX982LX","CISEX982LX004001"
"SO147PA002001","HOLLY","BAKER","F",27,8,1969,"2 CLARENCE ROAD","SO147PA","CISSO147PA002001"
"SO265RP015001","MATTHEW","BARNES","M",28,8,1969,"15 GEORGE STREET","SO265RP","CISSO265RP015001"
"NW472LR049001","ALFIE","WARD","M",29,8,1969,"49 MANOR ROAD","NW472JR","CISNW472LR049001"
"LS643BJ001002","MEGAW","ROGERS","F",31,8,1969,"1 GEORGE STREET","LS643BJ","CISLS643BJ001002"
"M97JZ001007","IBRAHIM","STEVENS","M",1,9,1969,"1 GREEN LANE","M97LZ","CISM97JZ001007"
"RG764YS064001","DANIEL","LEE","M",2,9,1969,"64 ALBERT ROAD","RG764YS","CISRG764YS064001"
"SO371DG012002","SHANNON","WRIGHT","F",3,9,1969,"12 BROADWAY","SO371DG","CISSO371DG012002"
"PO149UG005001","POPPY","WICKINSON","F",4,9,1969,"5 CHAPEL STREET","PO149UG","CISPO149UG005001"
"PO200HG054001","FREDERICK","WEBB","M",4,9,1969,"54 ALBERT ROAD","PO200HG","CISPO200HG054001"
"PO61NN034001","NOAH","WATSON","M",4,9,1969,"34 STATION ROAD","PO61NN","CISPO61NN034001"
"SW122AE045001","KEIRA","THOMSON","F",4,9,1969,"45 VICTORIA ROAD","SW122AE","CISSW122AE045001"
"SW844YZ108002","LEXI","THOMSOW","F",5,9,1969,"","SW844YZ","CISSW844YZ108002"
"PO250WH046001","EVAN","GRIFFITHS","M",6,9,1969,"46 SPRINGFIELD ROAD","PO250WH","CISPO250WH046001"
"DE13HL018008","JOSEPH","YOUNG","M",7,9,1969,"18 ALBERT ROAD","DE13HL","CISDE13HL018008"
"NW374JP056001","GEORGE","CLARKE","M",8,9,1969,"56 STATION ROAD","NW374JP","CISNW374JP056001"
"RG546PY014007","OWEN","HALL","M",9,9,1969,"14 NEW ROAD","RG546PY","CISRG546PY014007"
"SO147PD060001","DANIEL","MURRAY","M",9,9,1969,"60 CLARENCE ROAD","SO147PD","CISSO147PD060001"
"SO53WQ013002","SAN","NURPHY","M",9,9,1969,"13 VICTORIA STREET","SO53WQ","CISSO53WQ013002"
"RG720ZR004001","EMMA","JAMES","F",12,9,1969,"4 MILL LANE","RG720ZR","CISRG720ZR004001"
"M296SS008001","OWEM","BELL","M",15,9,1969,"8 CROMWELL ROAD","M296SS","CISM296SS008001"
"SW500HX025001","GEORGE","RORERTS","M",15,9,1969,"25 NEW ROAD","SW500HX","CISSW500HX025001"
"RG602JZ003002","MAISIE","FISHER","F",16,9,1969,"3 LONDON ROAD","RG602LZ","CISRG602JZ003002"
"M625UE053001","DAVID","ADAMS","M",17,9,1969,"53 GRANGE ROAD","M625UE","CISM625UE053001"
"PO465YE007002","MOLLIE","SCOTT","F",18,9,1969,"7 GREEN LANE","PO465YE","CISPO465YE007002"
"PO536XN035001","MOHAMMED","COLLINS","M",18,9,1969,"35 YORK ROAD","PO536XN","CISPO536XN035001"
"SW207UR017002","MUHAMMAD","WOOD","M",20,9,1969,"117 CLARENCE ROAD","SW207UR","CISSW207UR017002"
"DE159QX001002","ISLA","COX","F",21,9,1969,"1 CHURCH ROAD","DE159GX","CISDE159QX001002"
"LS837BS018002","THEO","PRICE","M",22,9,1969,"18 FOREST ROAD","LS837BS","CISLS837BS018002"
"SW540RE038008","EVA","MARSHAII","F",22,9,1969,"38 SPRINGFIELD ROAD","","CISSW540RE038008"
"RG108UR017001","MARCUS","MILLER","M",23,9,1969,"17 CLARENCE ROAD","RG108UR","CISRG108UR017001"
"DE422HD007007","LILLY","TAYLOR","F",25,9,1969,"7 MARLBOROUGH ROAD","DE422HD","CISDE422HD007007"
"SO473WU030002","ISABELLE","CLARK","F",25,9,1969,"30 MANOR ROAD","SO473WU","CISSO473WU030002"
"LS867AR032002","RUBY","RUSSELL","F",26,9,1969,"32 SPRINGFIELD ROAD","LS867AR","CISLS867AR032002"
"SW197JP003001","MOHAMMED","CHAPMAN","M",26,9,1969,"3 SCHOOL LANE","SW197JP","CISSW197JP003001"
"RG787RD062002","GRACE","MILLS","F",27,9,1969,"62 WOODLANDS ROAD","RG787RD","CISRG787RD062002"
"EX423JU001002","MARTHA","HARRISON","F",28,9,1969,"1 ALBERT ROAD","EX423JU","CISEX423JU001002"
"HR90PT020007","ASHTON","WEBB","M",28,9,1969,"20 YORK ROAD","HR90PT","CISHR90PT020007"
"HR559UH029001","C","JOHNSON","F",29,9,1969,"29 STATION ROAD","HR559UH","CISHR559UH029001"
"LS235EJ011001","I","MORGAN","F",29,9,1969,"11 THE GREEN","LS235EJ","CISLS235EJ011001"
"M97JZ004008","MAWWAM","MITOMELL","F",1,10,1969,"4 GREEN LANE","M97JZ","CISM97JZ004008"
"EX747DL001002","FAIGE","WILSON","F",2,10,1969,"1 NEW ROAD","EX747DL","CISEX747DL001002"
"SW93NF024007","CAITLIM","GRIFFITH","F",3,10,1969,"24 GROVE ROAD","SW93NF","CISSW93NF024007"
"DE03US002001","PAIGE","BELL","F",5,10,1969,"2 WINDSOR ROAD","DE03US","CISDE03US002001"
"M428PQ011002","A","GRAY","F",5,10,1969,"11 THE AVENUE","M428BQ","CISM428PQ011002"
"HR459GF028002","LARA","PALMER","F",6,10,1969,"","HR459GF","CISHR459GF028002"
"M506PT003002","LILY","RUSSELL","F",6,10,1969,"3 QUEENS ROAD","M506PT","CISM506PT003002"
"SW293NF035001","MIA","PALMER","F",6,10,1969,"35 MARLBOROUGH ROAD","SW293NF","CISSW293NF035001"
"M77EQ010001","AMELIA","ROGERS","F",7,10,1969,"10 WEST STREET","M77EG","CISM77EQ010001"
"SO597LR039002","ARYAN","BENNETT","M",8,10,1969,"39 KINGS ROAD","SO597LR","CISSO597LR039002"
"PO613TN064001","CHARLIE","RUSSELL","M",10,10,1969,"64 MANOR ROAD","PO613TN","CISPO613TN064001"
"DE13HL018003","SEREN","YOUNG","F",11,10,1969,"18 ALBERT ROAD","DE13HL","CISDE13HL018003"
"PO398RR046001","DANIEL","KELLY","M",11,10,1969,"46 HIGHFIELD ROAD","PO398RR","CISPO398RR046001"
"SW207UU062002","MARIA","MILLS","F",13,10,1969,"62 CLARENCE ROAD","SW207UU","CISSW207UU062002"
"SO527SR022002","CHLOE","MILLER","F",14,10,1969,"22 MAIN ROAD","SO527SR","CISSO527SR022002"
"DE159QX012002","NIAMH","THOMPSON","F",15,10,1969,"12 CHURCH ROAD","DE159QX","CISDE159QX012002"
"SO335FB028002","ANYA","THOMSON","F",15,10,1969,"28 GRANGE ROAD","SO335FB","CISSO335FB028002"
"SO960ZZ040002","EDWARD","TURNER","M",17,10,1969,"40 WOODLANDS ROAD","SO960ZZ","CISSO960ZZ040002"
"RG720ZR012001","E","STEVENSON","M",19,10,1969,"12 MILL LANE","RG720ZR","CISRG720ZR012001"
"DE861EH014001","RHYS","BARNES","M",20,10,1969,"114 KINGSWAY","DE861EH","CISDE861EH014001"
"SO751EJ055001","AARUN","LEE","M",20,10,1969,"55 WARWICK ROAD","SO751EJ","CISSO751EJ055001"
"EX306WU011002","F","HOLMES","F",21,10,1969,"11 GREEN LANE","EX306WU","CISEX306WU011002"
"NW500AT024002","ELLIE","ROBERTSON","F",22,10,1969,"24 ALEXANDRA ROAD","NW500AT","CISNW500AT024002"
"NW917FN007002","FREDDIE","HUNT","M",24,10,1969,"7 GREEN LANE","NW917FN","CISNW917FN007002"
"SO598XD001004","JOSH","STEVENSON","M",25,10,1969,"1 CHURCH LANE","SO598XD","CISSO598XD001004"
"DE934NT012001","JAMES","JAMES","M",26,10,1969,"12 THE GREEN","DE934NT","CISDE934NT012001"
"PO629TU008001","MADDISON","BUTLER","F",28,10,1969,"9 MILL LANE","PO629TU","CISPO629TU008001"
"SO348AS015001","DAMIEL","REID","M",28,10,1969,"15 CHURCH STREET","SO348AS","CISSO348AS015001"
"DE456EZ004001","LOGAN","MATTHEWS","M",30,10,1969,"4 KINGS ROAD","DE456EZ","CISDE456EZ004001"
"LS243GD020001","CHARLIE","STEWART","M",30,10,1969,"20 THE CRESCENT","LS243QD","CISLS243GD020001"
"PO61NN032002","LYDIA","MILLER","F",,11,1969,"32 STATION ROAD","PO61NN","CISPO61NN032002"
"EX306WU011001","XAI","HOLMES","M",1,11,1969,"11 GREEN LANE","EX306WU","CISEX306WU011001"
"M560SE092002","SOPHIA","PRICE","F",1,11,1969,"92 ALBERT ROAD","M560SE","CISM560SE092002"
"PO827ER093002","ALICE","WILKINSON","F",1,11,1969,"93 CLARENCE ROAD","PO827ER","CISPO827ER093002"
"RG721PP037002","REBECCA","DAVIS","F",2,11,1969,"38 HIGHFIELD ROAD","RG721PP","CISRG721PP037002"
"HR280TE001002","HOLLY","ELLIS","F",6,11,1969,"","HR280TE","CISHR280TE001002"
"LS233HZ007002","RUBY","MURRAY","F",7,11,1969,"8 NORTH STREET","LS233HZ","CISLS233HZ007002"
"LS849ZP050001","JAYDEN","JOHNSON","M",8,11,1969,"50 GROVE ROAD","LS849ZD","CISLS849ZP050001"
"HR638PF002002","NATAIIA","GIBSON","F",9,11,1969,"2 GROVE ROAD","HR638PF","CISHR638PF002002"
"M560SF110001","CHARLIE","GRIFFITHS","M",9,11,1969,"110 ALBERT ROAD","M560SF","CISM560SF110001"
"EX271TY005001","ADAM","HUGHES","M",10,11,1969,"5 SOUTH STREET","EX271TY","CISEX271TY005001"
"SW988AF012002","JACK","HILL","M",12,11,1969,"12 PARK ROAD","SW988AF","CISSW988AF012002"
"EX306WU016002","FAITH","BENNETT","F",13,11,1969,"","EX306WU","CISEX306WU016002"
"PO827EP038002","PHOEBE","ROBERTS","F",14,11,1969,"38 CLARENCE ROAD","PO827EB","CISPO827EP038002"
"LS58TZ010001","JOSHUA","DAVIES","M",17,11,1969,"10 NEW ROAD","LS58TZ","CISLS58TZ010001"
"DE533TJ022001","MOLLY","STEVENS","F",18,11,1969,"22 MANOR ROAD","DE533TJ","CISDE533TJ022001"
"NW338ZB008001","LOUIS","LAVTEV","M",18,11,1969,"8 PARK ROAD","NW338ZB","CISNW338ZB008001"
"NW645NZ045001","CERYS","GREEN","F",19,11,1969,"45 WOODLANDS ROAD","NW645NZ","CISNW645NZ045001"
"RG119RQ020001","MAIA","RICHARDSON","F",21,11,1969,"20 MANOR ROAD","RG119RQ","CISRG119RQ020001"
"PO629TU003001","MAX","TAYLOR","M",22,11,1969,"3 MILL LANE","PO629TU","CISPO629TU003001"
"SW988AH048001","GEORGE","GRAY","M",23,11,1969,"48 PARK ROAD","SW988AH","CISSW988AH048001"
"PO629TU014002","ISAAC","MITCHELL","M",24,11,1969,"14 MILL LANE","PO629TU","CISPO629TU014002"
"LS433YR021001","ELIZABETH","WRIGHT","F",26,11,1969,"21 PARK AVENUE","LS433YR","CISLS433YR021001"
"EX675RX014002","FREYA","WRIGHT","F",28,11,1969,"14 GEORGE STREET","EX675RX","CISEX675RX014002"
"NW45FH007002","JESSICA","HVGHES","F",29,11,1969,"7 KING STREET","NW45FH","CISNW45FH007002"
"SW946ZD016001","JOEL","ROBERTS","M",30,11,1969,"16 MAIN ROAD","SW946ZD","CISSW946ZD016001"
"M80NZ082002","IIBBY","SKITK","F",2,12,1969,"82 VICTORIA ROAD","M80NZ","CISM80NZ082002"
"PO819NB004002","RMY","FOSTER","F",4,12,1969,"4 STANLEY ROAD","PO819NB","CISPO819NB004002"
"SO760SY027001","OLIVER","GRAY","M",5,12,1969,"","SO760SY","CISSO760SY027001"
"M913JN007001","MASON","STEVENS","M",6,12,1969,"7 QUEEN STREET","M913JN","CISM913JN007001"
"NW645NX004001","LUCAS","WHITE","M",6,12,1969,"4 WOODLANDS ROAD","NW645NX","CISNW645NX004001"
"DE399QF067002","JOSHUA","PHILLIPS","M",7,12,1969,"67 ALEXANDRA ROAD","DE399QF","CISDE399QF067002"
"DE456EA036001","ISOBEL","MARTIN","F",8,12,1969,"36 KINGS ROAD","DE456EA","CISDE456EA036001"
"RG602JA038002","MIA","COOK","F",8,12,1969,"38 LONDON ROAD","RG602JA","CISRG602JA038002"
"SO960ZY028001","FINLAY","GRAHAM","M",8,12,1969,"28 WOODLANDS ROAD","SO960ZY","CISSO960ZY028001"
"M80NZ072002","ALICE","STEVENS","F",10,12,1969,"72 VICTORIA ROAD","M80NZ","CISM80NZ072002"
"LS867AT073002","CHLOE","GRAY","F",11,12,1969,"73 SPRINGFIELD ROAD","LS867AT","CISLS867AT073002"
"DE654YL030001","ALEX","HARRISOM","M",14,12,1969,"30 NEW ROAD","DE654YL","CISDE654YL030001"
"NW277BY112001","ISOBEL","MURPHY","F",15,12,1969,"112 GRANGE ROAD","NW277BY","CISNW277BY112001"
"DE352AN005001","AVA","SIMPSON","F",17,12,1969,"5 MILL LANE","DE352AN","CISDE352AN005001"
"M160YG001001","ALEXANDER","ADAMS","M",18,12,1969,"1 MILL LANE","M160YG","CISM160YG001001"
"DE13HJ008001","RUBEN","STEWART","M",19,12,1969,"9 ALBERT ROAD","DE13HL","CISDE13HJ008001"
"M432ZZ063002","E","HALL","F",19,12,1969,"63 CHURCH ROAD","M432ZZ","CISM432ZZ063002"
"PO466DX066004","EVE","MORRLSON","F",19,12,1969,"66 ALEXANDRA ROAD","PO466BX","CISPO466DX066004"
"M447NN030002","ARLHIE","LEWIS","M",21,12,1969,"30 MAIN STREET","M447NN","CISM447NN030002"
"M560SD086001","PHOEBE","ROGERS","F",21,12,1969,"86 ALBERT ROAD","M560SD","CISM560SD086001"
"NW338ZB011002","BROOKE","JENKINS","F",21,12,1969,"11 PARK ROAD","NW338ZB","CISNW338ZB011002"
"PO827EQ066001","MAXIMILIAN","JOHNSON","M",21,12,1969,"66 CLARENCE ROAD","PO827EG","CISPO827EQ066001"
"RG52TD040007","GEORGE","ROBERTSON","M",22,12,1969,"40 PARK ROAD","RG52TD","CISRG52TD040007"
"PO250WH035005","EVA","REID","F",23,12,1969,"35 SPRINGFIELD ROAD","PO250WH","CISPO250WH035005"
"SO310HE004001","ALICE","RICHARDS","F",23,12,1969,"4 VICTORIA ROAD","SO310HE","CISSO310HE004001"
"RG857YF016001","ELERNOR","BRILEY","F",24,12,1969,"116 THE AVENUE","RG857YF","CISRG857YF016001"
"SO276RJ010001","ARCHIE","COOPER","M",25,12,1969,"10 SOUTH STREET","SO276RJ","CISSO276RJ010001"
"SW162HA059001","SAMUEL","ROBERTS","M",25,12,1969,"59 KINGS ROAD","SW162HA","CISSW162HA059001"
"HR529LL012001","LEWIS","NILLER","M",26,12,1969,"12 CHURCH LANE","HR529LL","CISHR529LL012001"
